20120607,1628,88.13,88.13,88.13,88.13,33600,1,0,0
20120607,1633,88.13,88.13,88.13,88.13,22960,1,0,0
20120607,1639,88.13,88.13,88.13,88.13,700,1,0,0
20120607,1642,88.115,88.115,88.115,88.115,1800,1,0,0
20120607,1735,88.13,88.13,88.13,88.13,200,1,0,0
