20120607,1623,57.58,57.58,57.58,57.58,582,1,0,0
20120607,1626,57.695,57.695,57.695,57.695,400,1,0,0
20120607,1627,57.57,57.57,57.57,57.57,13454,1,0,0
20120607,1639,57.57,57.57,57.57,57.57,500,1,0,0
20120607,1642,57.8678,57.8678,57.8678,57.8678,400,1,0,0

